"FSC.H","SSC.H","FL1.H","FL2.H","FL3.H","FL4.H"
71,33,52.6439514160156,0,159.269454956055,323.674377441406
358,97,0,686.671203613281,602.773681640625,738.308288574219
134,77,162.200271606445,0,0,292.960723876953
104,38,0,263.45751953125,23.2778434753418,233.896072387695
150,94,681.525756835938,158.354797363281,668.931762695312,170.106231689453
85,28,142.280944824219,207.402740478516,107.813171386719,98.0473403930664
197,52,22.7649517059326,33.6328773498535,13.4766464233398,235.077362060547
209,86,99.596664428711,225.620544433594,4.90059900283813,0
523,126,194.924896240234,243.838363647461,137.216766357422,721.770202636719
119,45,103.865089416504,58.8575325012207,0,4.725172996521
60,22,0,0,0,296.504608154297
88,53,152.240615844727,0,177.646713256836,46.0704383850098
104,62,246.146041870117,304.097259521484,306.287414550781,194.913391113281
291,93,251.837280273438,186.382186889648,0,236.258666992188
319,138,34.1474266052246,564.752075195312,648.104187011719,757.208984375
301,68,147.972183227539,452.642456054688,594.197631835938,695.78173828125
97,30,0,197.593154907227,102.912574768066,262.247100830078
339,79,122.361610412598,0,0,120.491920471191
384,199,362.81640625,316.709594726562,294.035919189453,362.657043457031
363,69,674.411682128906,271.865753173828,596.647888183594,268.153564453125
176,98,103.865089416504,323.716430664062,121.289817810059,77.9653549194336
99,16,12.8052854537964,0,8.57604789733887,309.498840332031
179,97,65.449234008789,112.109588623047,40.4299392700195,209.088912963867
367,149,227.649505615234,0,226.652694702148,0
305,68,0,250.845199584961,24.5029945373535,199.638565063477
388,123,0,138.735610961914,95.5616760253906,276.422637939453
442,117,170.737136840820,299.893157958984,204.600006103516,359.113159179688
346,118,0,0,0,314.224029541016
308,67,0,0,0,203.182449340820
151,251,241.877609252930,360.152069091797,262.182037353516,227.989608764648
550,422,399.809448242188,362.954803466797,100.462272644043,135.848724365234
321,64,160.777465820312,232.627395629883,127.415565490723,223.264434814453
249,57,0,0,0,287.054260253906
359,110,153.663421630859,114.912330627441,0,678.062377929688
314,170,86.791374206543,348.941101074219,116.389221191406,420.540405273438
333,64,113.824752807617,419.009582519531,635.852722167969,628.448059082031
112,36,0,0,37.9796409606934,253.978057861328
177,94,633.150207519531,0,725.288635253906,0
206,117,698.599426269531,0,746.116149902344,226.808319091797
295,120,724.210021972656,0,743.665893554688,0
78,48,0,0,0,0
339,117,0,0,31.8538913726807,316.586608886719
360,100,0,0,0,256.340637207031
442,162,135.166900634766,128.926025390625,209.500595092773,257.521942138672
461,131,46.9527130126953,40.6397247314453,78.4095840454102,94.5034637451172
406,126,213.421417236328,0,211.950897216797,179.556579589844
113,140,0,0,94.336524963379,216.176681518555
226,118,11.3824758529663,204.600006103516,248.705383300781,196.094680786133
253,106,179.273986816406,637.623291015625,596.647888183594,797.372985839844
101,35,79.6773300170898,0,75.9592819213867,226.808319091797
415,101,173.582748413086,214.409591674805,58.807186126709,288.235565185547
455,109,213.421417236328,213.008224487305,0,252.796768188477
104,52,145.126571655273,0,22.0526943206787,53.1581993103027
258,153,119.515991210938,128.926025390625,158.044311523438,335.4873046875
334,74,146.549377441406,0,149.46826171875,245.708999633789
173,81,95.3282318115234,267.661651611328,0,256.340637207031
90,154,0,56.0547943115234,203.374847412109,274.06005859375
131,27,116.670372009277,214.409591674805,44.1053886413574,0
97,20,89.6369934082031,44.8438339233398,155.594009399414,243.346420288086
350,143,69.7176666259766,44.8438339233398,208.275451660156,370.926086425781
370,97,105.287902832031,598.384948730469,580.720947265625,842.262145996094
114,151,24.1877613067627,191.987670898438,221.752090454102,372.107391357422
105,111,78.2545166015625,88.2863006591797,248.705383300781,368.563507080078
113,46,0,78.4767150878906,140.892211914062,326.036956787109
298,74,52.6439514160156,158.354797363281,46.5556869506836,336.668579101562
194,94,687.216979980469,0,765.718566894531,200.819854736328
229,71,71.1404724121094,165.361648559570,58.807186126709,407.546203613281
605,237,239.031982421875,357.349304199219,28.1784439086914,314.224029541016
228,93,162.200271606445,191.987670898438,82.0850296020508,300.048492431641
168,71,147.972183227539,253.64794921875,0,359.113159179688
59,21,102.442283630371,269.063018798828,0,334.305999755859
88,48,91.0598068237305,211.606842041016,0,192.550811767578
359,86,105.287902832031,280.273986816406,30.6287422180176,264.609710693359
61,22,189.233657836914,0,0,220.901840209961
191,34,81.1001358032227,276.069854736328,52.6814384460449,276.422637939453
65,32,0,229.824661254883,98.011978149414,360.294464111328
182,55,0,51.8506851196289,9.80119800567627,0
132,48,0,128.926025390625,30.6287422180176,216.176681518555
146,161,0,148.545211791992,0,218.539260864258
240,132,801.041748046875,161.157531738281,720.388000488281,259.884521484375
100,41,76.8317108154297,175.171234130859,155.594009399414,253.978057861328
178,175,314.440887451172,323.716430664062,156.819168090820,170.106231689453
104,60,194.924896240234,91.0890426635742,161.719757080078,214.995376586914
197,49,133.744094848633,165.361648559570,137.216766357422,314.224029541016
407,108,755.511840820312,179.375335693359,561.118591308594,308.317565917969
83,51,0,14.0136985778809,117.614372253418,239.802536010742
198,57,95.3282318115234,297.090423583984,336.916168212891,418.177825927734
175,20,11.3824758529663,241.035614013672,3.67544913291931,202.001159667969
140,111,626.0361328125,280.273986816406,559.893432617188,356.750579833984
237,131,160.777465820312,318.110961914062,0,300.048492431641
397,88,82.52294921875,163.960281372070,78.4095840454102,59.0646667480469
108,21,0,220.015075683594,198.474258422852,289.416870117188
378,78,118.093185424805,159.756164550781,112.713775634766,0
158,71,46.9527130126953,54.6534233093262,113.938919067383,171.287521362305
67,29,122.361610412598,78.4767150878906,222.977249145508,111.041572570801
571,147,0,281.675354003906,178.871856689453,285.872985839844
125,59,0,521.3095703125,6.12574863433838,0
176,111,194.924896240234,220.015075683594,0,366.200927734375
273,143,122.361610412598,264.858917236328,134.766464233398,322.493072509766
76,39,0,0,0,0
167,79,65.449234008789,0,0,270.516174316406
281,143,92.4826126098633,301.294525146484,22.0526943206787,232.714782714844
99,214,290.253143310547,99.4972610473633,0,334.305999755859
66,56,7.11404705047607,189.184936523438,0,157.112014770508
100,67,172.159942626953,106.504112243652,154.368865966797,373.288696289062
219,66,42.6842842102051,194.790405273438,0,278.785217285156
320,70,61.1808052062988,187.783554077148,0,282.3291015625
261,141,0,291.484924316406,627.276672363281,513.862609863281
365,225,303.058410644531,364.356170654297,234.003585815430,278.785217285156
487,150,221.958282470703,828.209594726562,517.01318359375,974.566955566406
100,55,115.247566223145,67.265754699707,62.4826354980469,317.767883300781
125,87,41.261474609375,0,280.559295654297,25.9884529113770
140,70,108.133522033691,93.8917770385742,0,285.872985839844
60,10,0,0,0,135.848724365234
426,92,48.3755226135254,852.032897949219,585.62158203125,829.267883300781
294,162,223.381088256836,0,0,255.159347534180
185,117,0,1.40136981010437,204.600006103516,246.890304565430
456,132,106.710708618164,589.976684570312,526.814392089844,861.162841796875
169,50,0,105.102737426758,0,0
607,192,261.796936035156,567.554809570312,322.214385986328,601.2783203125
497,110,712.827514648438,67.265754699707,688.534118652344,331.943420410156
60,78,0,154.150680541992,0,370.926086425781
427,144,128.052856445312,119.116439819336,313.638336181641,205.545028686523
149,221,135.166900634766,100.898628234863,67.3832321166992,355.569274902344
210,146,17.0737133026123,182.178085327148,0,253.978057861328
292,128,126.630043029785,220.015075683594,171.520965576172,255.159347534180
660,281,355.702362060547,346.138366699219,236.453887939453,350.844116210938
561,178,203.461746215820,351.743835449219,64.9329376220703,296.504608154297
138,29,46.9527130126953,155.552047729492,214.401199340820,378.013854980469
456,141,172.159942626953,242.436981201172,47.7808380126953,528.0380859375
325,398,227.649505615234,330.723297119141,164.170059204102,376.832550048828
258,236,308.749664306641,308.301361083984,172.746109008789,327.218231201172
128,45,0,326.519165039062,0,249.252883911133
810,528,571.969421386719,686.671203613281,581.946105957031,826.905334472656
300,234,411.191925048828,362.954803466797,178.871856689453,418.177825927734
355,124,722.787231445312,200.395889282227,498.635925292969,406.364898681641
125,14,32.7246170043945,0,133.541320800781,316.586608886719
786,293,281.716278076172,399.390411376953,145.792816162109,4.725172996521
225,81,0,198.994522094727,0,279.966522216797
167,84,483.755218505859,350.342468261719,624.826354980469,372.107391357422
109,29,24.1877613067627,130.327392578125,118.839523315430,294.142028808594
141,42,35.5702362060547,214.409591674805,0,290.59814453125
338,223,56.9123764038086,235.430130004883,147.017959594727,271.697448730469
104,22,64.0264282226562,235.430130004883,46.5556869506836,257.521942138672
126,98,146.549377441406,78.4767150878906,0,281.147796630859
366,74,705.713500976562,318.110961914062,649.329345703125,238.621246337891
62,27,176.428375244141,203.198623657227,1.22514975070953,297.685913085938
87,15,0,127.524658203125,166.620361328125,172.468826293945
108,76,109.556327819824,0,0,307.136260986328
76,37,0,176.572601318359,15.9269456863403,313.042724609375
108,229,99.596664428711,210.205474853516,0,302.411071777344
281,116,189.233657836914,291.484924316406,36.7544898986816,340.212463378906
486,199,96.7510452270508,204.600006103516,104.137725830078,305.954956054688
64,81,118.093185424805,0,0,290.59814453125
401,187,24.1877613067627,113.510955810547,159.269454956055,304.773681640625
351,204,374.198883056641,344.736999511719,0,135.848724365234
382,101,143.703750610352,214.409591674805,34.3041915893555,190.188217163086
86,35,96.7510452270508,0,166.620361328125,124.035797119141
163,56,197.7705078125,0,0,161.837188720703
151,55,122.361610412598,266.260284423828,165.395202636719,362.657043457031
156,114,173.582748413086,120.517807006836,184.997604370117,328.399536132812
85,155,197.7705078125,297.090423583984,167.845504760742,81.5092391967773
156,51,0,135.932876586914,111.488624572754,192.550811767578
129,243,152.240615844727,0,11.0263471603394,333.124725341797
257,128,106.710708618164,0,155.594009399414,317.767883300781
255,71,0,0,181.322158813477,160.655883789062
323,71,78.2545166015625,54.6534233093262,0,317.767883300781
80,42,132.321273803711,232.627395629883,184.997604370117,341.393768310547
198,112,405.500701904297,323.716430664062,219.301803588867,322.493072509766
230,114,0,204.600006103516,169.070663452148,307.136260986328
264,96,0,0,279.334136962891,248.071594238281
69,36,0,0,1.22514975070953,322.493072509766
88,31,0,0,158.044311523438,321.311767578125
83,13,145.126571655273,0,147.017959594727,310.680145263672
414,149,103.865089416504,238.232879638672,198.474258422852,298.867218017578
60,12,0,105.102737426758,46.5556869506836,272.878753662109
137,30,0,53.2520561218262,115.164070129395,357.931884765625
155,22,0,113.510955810547,150.693420410156,258.703247070312
204,103,138.012512207031,221.416442871094,183.7724609375,277.603912353516
91,24,0,193.389038085938,117.614372253418,160.655883789062
65,30,0,32.2315063476562,31.8538913726807,298.867218017578
141,22,145.126571655273,234.028762817383,96.7868270874023,357.931884765625
128,326,179.273986816406,315.308227539062,171.520965576172,309.498840332031
436,115,0,168.164382934570,0,509.137420654297
66,51,0,96.6945190429688,0,249.252883911133
219,60,140.858139038086,4.20410966873169,137.216766357422,321.311767578125
403,116,8.53685665130615,110.708221435547,183.7724609375,333.124725341797
334,87,29.8789978027344,256.45068359375,67.3832321166992,314.224029541016
206,64,14.2280941009521,152.749313354492,284.234741210938,313.042724609375
398,91,62.6036148071289,99.4972610473633,99.2371292114258,315.405303955078
236,78,0,281.675354003906,55.1317367553711,307.136260986328
82,55,83.9457550048828,148.545211791992,95.5616760253906,290.59814453125
440,167,157.931854248047,103.701370239258,181.322158813477,330.762115478516
264,69,142.280944824219,123.320549011230,153.143707275391,258.703247070312
119,32,28.4561882019043,301.294525146484,153.143707275391,0
108,60,85.3685684204102,191.987670898438,57.5820350646973,245.708999633789
199,98,28.4561882019043,315.308227539062,51.4562873840332,320.130493164062
186,174,254.682891845703,256.45068359375,13.4766464233398,198.457275390625
94,229,41.261474609375,196.191787719727,221.752090454102,0
67,38,45.5299034118652,0,0,0
374,98,192.079269409180,177.973968505859,88.2107772827148,427.628173828125
172,265,388.426971435547,315.308227539062,207.05029296875,458.341796875
517,206,189.233657836914,330.723297119141,129.865875244141,375.651275634766
193,46,27.0333805084229,227.021911621094,0,262.247100830078
139,78,12.8052854537964,347.539733886719,546.416748046875,556.38916015625
199,31,64.0264282226562,105.102737426758,269.532928466797,0
512,260,381.312927246094,320.913696289062,63.7077827453613,294.142028808594
134,37,0,217.212326049805,0,0
186,97,0,295.689025878906,0,144.117782592773
125,37,118.093185424805,0,0,132.304855346680
74,32,0,161.157531738281,0,314.224029541016
70,16,0,155.552047729492,143.342514038086,192.550811767578
110,38,0,0,134.766464233398,174.831405639648
214,55,0,336.328765869141,581.946105957031,457.160522460938
230,65,113.824752807617,0,6.12574863433838,295.323333740234
101,53,142.280944824219,147.143829345703,23.2778434753418,354.388000488281
229,108,680.102905273438,11.2109584808350,699.560485839844,171.287521362305
82,40,412.61474609375,0,192.348495483398,310.680145263672
166,85,112.401947021484,0,138.441909790039,369.744812011719
78,33,0,162.558898925781,39.2047920227051,152.386840820312
266,240,256.105712890625,316.709594726562,230.328140258789,278.785217285156
113,48,54.0667610168457,0,0,331.943420410156
76,41,0,84.0821914672852,112.713775634766,0
117,60,0,0,100.462272644043,302.411071777344
85,79,68.2948532104492,22.4219169616699,0,242.165130615234
313,145,145.126571655273,0,145.792816162109,224.445724487305
157,118,414.037567138672,30.8301372528076,661.580810546875,239.802536010742
309,148,202.038940429688,217.212326049805,191.123352050781,334.305999755859
206,61,61.1808052062988,0,232.778442382812,199.638565063477
82,20,0,42.0410957336426,112.713775634766,142.936492919922
359,136,616.076477050781,131.728759765625,599.098205566406,236.258666992188
405,164,73.9860916137695,142.939727783203,220.526947021484,340.212463378906
1023,449,552.050048828125,518.5068359375,461.881439208984,538.669738769531
78,36,61.1808052062988,0,106.588020324707,0
174,78,653.069519042969,161.157531738281,733.864685058594,374.469970703125
180,61,106.710708618164,225.620544433594,0,373.288696289062
931,482,549.204467773438,442.832885742188,427.577239990234,467.792144775391
270,108,27.0333805084229,591.378051757812,665.256286621094,734.764404296875
112,36,0,28.0273971557617,0,354.388000488281
313,76,166.468704223633,0,129.865875244141,337.849884033203
296,209,332.937408447266,375.567108154297,90.6610794067383,270.516174316406
59,18,109.556327819824,0,0,238.621246337891
84,24,71.1404724121094,229.824661254883,58.807186126709,224.445724487305
388,133,0,4.20410966873169,229.102996826172,251.615478515625
90,58,0,186.382186889648,0,213.814086914062
335,155,11.3824758529663,274.668487548828,105.362876892090,536.30712890625
65,24,88.2141876220703,0,112.713775634766,154.749420166016
85,32,39.8386650085449,287.280822753906,44.1053886413574,287.054260253906
492,161,128.052856445312,220.015075683594,106.588020324707,445.347564697266
345,108,184.965225219727,152.749313354492,44.1053886413574,639.079650878906
77,204,0,0,187.447906494141,253.978057861328
357,102,210.575805664062,133.130142211914,112.713775634766,0
225,102,648.801086425781,127.524658203125,677.5078125,0
102,162,61.1808052062988,263.45751953125,166.620361328125,198.457275390625
301,114,52.6439514160156,86.8849334716797,0,420.540405273438
482,387,409.769134521484,449.839721679688,399.398803710938,419.359130859375
429,92,21.3421421051025,130.327392578125,0,202.001159667969
141,35,0,60.258903503418,135.991622924805,253.978057861328
64,31,72.5632858276367,170.967117309570,51.4562873840332,219.720550537109
91,84,0,217.212326049805,145.792816162109,196.094680786133
406,90,123.784423828125,0,60.0323371887207,90.959587097168
64,28,112.401947021484,147.143829345703,0,244.527709960938
182,99,54.0667610168457,438.628753662109,633.402404785156,706.413391113281
77,23,0,239.634246826172,0,186.644348144531
103,19,0,287.280822753906,18.3772449493408,270.516174316406
452,108,99.596664428711,0,673.832336425781,0
82,56,0,246.641098022461,30.6287422180176,265.790985107422
81,76,0,166.763015747070,35.5293426513672,262.247100830078
62,34,0,77.0753402709961,139.667068481445,29.5323333740234
221,123,51.2211418151855,113.510955810547,213.176040649414,147.661666870117
228,94,166.468704223633,74.2726058959961,0,545.757507324219
200,97,0,22.4219169616699,139.667068481445,0
371,100,15.6509037017822,208.804107666016,216.851501464844,370.926086425781
465,220,284.561889648438,360.152069091797,180.097000122070,191.369522094727
230,72,0,0,0,258.703247070312
188,203,239.031982421875,145.742462158203,204.600006103516,168.924942016602
343,168,28.4561882019043,0,143.342514038086,73.2401809692383
115,33,79.6773300170898,64.4630126953125,0,0
225,250,203.461746215820,99.4972610473633,231.553298950195,323.674377441406
525,241,398.386657714844,343.335601806641,263.407196044922,210.270202636719
204,27,36.9930458068848,28.0273971557617,58.807186126709,252.796768188477
176,66,0,0,133.541320800781,242.165130615234
292,112,135.166900634766,215.810958862305,172.746109008789,163.018478393555
387,107,0,287.280822753906,243.804794311523,252.796768188477
60,36,0,206.001373291016,0,4.725172996521
160,66,128.052856445312,0,0,230.352188110352
399,131,192.079269409180,182.178085327148,225.427551269531,268.153564453125
160,128,446.762176513672,397.989044189453,139.667068481445,0
170,69,24.1877613067627,0,0,0
313,125,165.0458984375,0,36.7544898986816,189.006927490234
189,47,0,0,0,0
386,104,0,25.2246570587158,64.9329376220703,363.838348388672
115,222,206.307373046875,179.375335693359,162.944915771484,95.6847610473633
169,166,31.3018074035645,231.226028442383,197.249099731445,264.609710693359
211,124,169.314331054688,58.8575325012207,147.017959594727,231.533493041992
606,271,303.058410644531,245.239730834961,254.831130981445,292.960723876953
126,110,297.3671875,395.186309814453,140.892211914062,470.154724121094
100,60,0,0,104.137725830078,246.890304565430
132,37,139.435333251953,0,26.9532928466797,257.521942138672
469,128,0,119.116439819336,88.2107772827148,569.383361816406
130,73,0,606.793151855469,648.104187011719,728.857971191406
418,118,0,0,58.807186126709,772.565795898438
745,482,509.365783691406,463.853424072266,365.094604492188,360.294464111328
401,80,170.737136840820,145.742462158203,0,297.685913085938
283,133,735.592468261719,183.579452514648,769.393981933594,238.621246337891
296,94,175.005569458008,0,94.336524963379,183.100463867188
91,27,76.8317108154297,184.980819702148,165.395202636719,237.439956665039
89,57,139.435333251953,0,7.35089826583862,370.926086425781
357,125,0,165.361648559570,160.494613647461,274.06005859375
166,24,150.817810058594,60.258903503418,144.567657470703,284.691680908203
196,28,0,98.0958938598633,151.918563842773,302.411071777344
309,96,48.3755226135254,172.368499755859,120.064674377441,225.627014160156
326,78,722.787231445312,0,499.861083984375,352.025390625
490,109,722.787231445312,221.416442871094,588.071838378906,0
132,144,207.730178833008,397.989044189453,84.5353317260742,296.504608154297
511,126,751.243408203125,262.05615234375,678.73291015625,318.949188232422
84,98,72.5632858276367,128.926025390625,91.88623046875,393.370666503906
296,76,122.361610412598,176.572601318359,0,349.662811279297
366,98,0,106.504112243652,23.2778434753418,355.569274902344
198,98,714.250366210938,133.130142211914,754.692199707031,383.920318603516
271,144,147.972183227539,229.824661254883,0,94.5034637451172
81,17,0,85.4835586547852,0,269.334869384766
405,139,166.468704223633,0,161.719757080078,239.802536010742
127,36,119.515991210938,0,0,0
274,162,695.753845214844,257.85205078125,672.607177734375,354.388000488281
327,104,95.3282318115234,148.545211791992,17.1520957946777,418.177825927734
398,517,452.453399658203,389.580810546875,220.526947021484,327.218231201172
351,135,130.898468017578,137.334243774414,194.798797607422,107.497688293457
120,85,123.784423828125,35.0342483520508,0,206.726333618164
70,178,0,0,6.12574863433838,186.644348144531
465,154,684.371337890625,208.804107666016,646.879028320312,297.685913085938
378,99,321.554931640625,833.815063476562,610.124572753906,820.998840332031
138,204,359.970794677734,381.172607421875,191.123352050781,434.715942382812
337,154,199.193328857422,229.824661254883,23.2778434753418,102.772514343262
101,38,0,239.634246826172,62.4826354980469,0
156,64,0,218.613693237305,241.3544921875,321.311767578125
326,160,105.287902832031,218.613693237305,150.693420410156,339.031188964844
140,121,0,92.4904098510742,58.807186126709,0
453,161,725.6328125,248.042465209961,713.037109375,301.229797363281
787,597,509.365783691406,568.956176757812,395.723358154297,529.219421386719
178,93,702.867858886719,35.0342483520508,616.250305175781,369.744812011719
79,26,56.9123764038086,0,63.7077827453613,329.580841064453
418,86,119.515991210938,79.8780822753906,0,115.766746520996
113,43,0,99.4972610473633,72.2838287353516,0
118,64,96.7510452270508,260.65478515625,237.679046630859,0
250,124,62.6036148071289,0,237.679046630859,545.757507324219
66,59,112.401947021484,0,73.5089797973633,297.685913085938
279,102,125.207229614258,0,82.0850296020508,69.696304321289
185,69,0,0,137.216766357422,327.218231201172
65,66,0,0,0,79.1466522216797
191,105,0,287.280822753906,578.270629882812,687.5126953125
255,122,162.200271606445,0,145.792816162109,301.229797363281
625,297,495.1376953125,332.124664306641,287.910186767578,226.808319091797
164,57,567.700988769531,277.471221923828,622.376037597656,198.457275390625
210,89,0,224.219177246094,105.362876892090,243.346420288086
65,42,7.11404705047607,0,0,259.884521484375
84,15,0,319.512329101562,0,323.674377441406
265,62,0,25.2246570587158,57.5820350646973,324.855651855469
208,78,607.539611816406,151.347946166992,688.534118652344,128.760971069336
480,95,752.666198730469,0,578.270629882812,176.0126953125
185,210,253.260086059570,346.138366699219,0,360.294464111328
77,38,0,40.6397247314453,0,382.739044189453
171,95,0,201.797256469727,0,303.592376708984
367,101,250.414459228516,96.6945190429688,260.956878662109,408.727478027344
105,68,150.817810058594,0,126.190422058105,250.434173583984
140,75,17.0737133026123,201.797256469727,105.362876892090,253.978057861328
429,87,519.325439453125,186.382186889648,592.972473144531,94.5034637451172
78,25,92.4826126098633,39.2383575439453,29.4035930633545,231.533493041992
69,54,0,194.790405273438,0,237.439956665039
160,51,72.5632858276367,227.021911621094,139.667068481445,220.901840209961
273,109,21.3421421051025,177.973968505859,0,376.832550048828
162,74,187.810852050781,322.315063476562,209.500595092773,408.727478027344
208,169,281.716278076172,468.057525634766,47.7808380126953,450.07275390625
468,116,303.058410644531,376.968505859375,279.334136962891,363.838348388672
60,10,0,161.157531738281,0,298.867218017578
119,298,0,0,0,400.458435058594
467,212,126.630043029785,215.810958862305,209.500595092773,330.762115478516
402,81,165.0458984375,242.436981201172,0,230.352188110352
91,15,173.582748413086,208.804107666016,8.57604789733887,0
377,225,345.742706298828,322.315063476562,74.734130859375,294.142028808594
172,109,0,301.294525146484,0,250.434173583984
131,65,72.5632858276367,49.0479469299316,137.216766357422,331.943420410156
287,148,155.086227416992,308.301361083984,187.447906494141,239.802536010742
219,110,54.0667610168457,49.0479469299316,84.5353317260742,266.972290039062
250,36,0,214.409591674805,0,213.814086914062
242,79,120.938804626465,238.232879638672,271.983245849609,275.241333007812
174,45,78.2545166015625,0,142.117370605469,316.586608886719
327,85,159.354660034180,29.4287662506104,84.5353317260742,0
84,205,193.502090454102,0,50.2311363220215,313.042724609375
345,89,38.4158554077148,26.6260280609131,149.46826171875,204.363739013672
402,164,0,0,221.752090454102,192.550811767578
198,62,123.784423828125,103.701370239258,275.65869140625,365.019622802734
81,24,44.1070938110352,0,107.813171386719,0
249,58,138.012512207031,0,83.3101806640625,248.071594238281
78,186,170.737136840820,309.702728271484,127.415565490723,379.195159912109
507,130,18.4965229034424,0,35.5293426513672,310.680145263672
77,23,0,0,144.567657470703,121.673210144043
440,100,675.83447265625,0,626.051513671875,176.0126953125
88,155,91.0598068237305,53.2520561218262,165.395202636719,251.615478515625
232,118,190.656463623047,667.052062988281,693.434753417969,810.3671875
81,27,5.69123792648315,0,2.45029950141907,218.539260864258
81,60,0,0,129.865875244141,214.995376586914
161,60,0,141.538360595703,57.5820350646973,307.136260986328
305,150,160.777465820312,0,204.600006103516,336.668579101562
481,128,771.162719726562,75.6739730834961,689.75927734375,289.416870117188
462,244,453.876220703125,283.076721191406,230.328140258789,245.708999633789
69,63,0,0,0,269.334869384766
257,58,116.670372009277,0,161.719757080078,189.006927490234
318,89,0,0,79.6347274780273,148.842956542969
132,26,0,0,95.5616760253906,320.130493164062
88,35,83.9457550048828,9.80958938598633,183.7724609375,296.504608154297
545,180,708.55908203125,0,690.984436035156,327.218231201172
358,148,120.938804626465,0,144.567657470703,284.691680908203
502,138,133.744094848633,831.012329101562,579.495788574219,924.95263671875
82,44,0,0,72.2838287353516,204.363739013672
245,112,153.663421630859,243.838363647461,62.4826354980469,459.523101806641
183,42,103.865089416504,40.6397247314453,25.7281436920166,185.463043212891
78,88,0,61.6602745056152,178.871856689453,313.042724609375
146,159,112.401947021484,330.723297119141,113.938919067383,261.065826416016
228,78,103.865089416504,340.532867431641,0,170.106231689453
268,135,618.922119140625,292.886291503906,617.475463867188,276.422637939453
86,43,172.159942626953,95.2931518554688,106.588020324707,292.960723876953
107,20,0,309.702728271484,188.673049926758,238.621246337891
295,132,685.794128417969,152.749313354492,708.136535644531,224.445724487305
290,88,0,169.565750122070,254.831130981445,318.949188232422
89,114,0,135.932876586914,121.289817810059,176.0126953125
250,88,71.1404724121094,276.069854736328,102.912574768066,346.118927001953
297,173,64.0264282226562,135.932876586914,96.7868270874023,202.001159667969
290,106,110.979141235352,284.478088378906,104.137725830078,359.113159179688
461,136,112.401947021484,306.899993896484,113.938919067383,348.481536865234
73,46,54.0667610168457,266.260284423828,172.746109008789,185.463043212891
347,201,113.824752807617,222.817810058594,60.0323371887207,308.317565917969
73,26,0,0,29.4035930633545,0
172,75,15.6509037017822,148.545211791992,159.269454956055,269.334869384766
225,103,0,710.494506835938,628.501770019531,779.653564453125
329,144,101.019470214844,255.04931640625,56.3568878173828,600.096984863281
504,109,231.917938232422,0,171.520965576172,85.0531158447266
234,152,96.7510452270508,204.600006103516,63.7077827453613,439.441101074219
143,331,25.6105709075928,210.205474853516,205.825149536133,211.451507568359
109,173,93.9054260253906,33.6328773498535,249.930541992188,243.346420288086
216,118,162.200271606445,0,84.5353317260742,0
109,99,0,84.0821914672852,0,114.58544921875
260,120,227.649505615234,107.905479431152,232.778442382812,317.767883300781
1023,685,727.055603027344,413.404113769531,607.674255371094,316.586608886719
148,213,0,67.265754699707,0,207.907623291016
491,174,46.9527130126953,0,61.2574844360352,551.664001464844
76,140,183.542419433594,215.810958862305,235.228744506836,248.071594238281
364,106,110.979141235352,130.327392578125,0,320.130493164062
135,24,115.247566223145,144.341094970703,0,243.346420288086
268,79,133.744094848633,0,148.243118286133,0
460,105,774.008361816406,107.905479431152,749.791625976562,276.422637939453
379,140,29.8789978027344,0,301.386840820312,118.129333496094
396,136,142.280944824219,53.2520561218262,205.825149536133,226.808319091797
412,97,2.84561896324158,119.116439819336,86.9856262207031,199.638565063477
63,134,48.3755226135254,25.2246570587158,0,205.545028686523
229,141,197.7705078125,355.947937011719,259.731750488281,380.376434326172
154,149,129.475662231445,92.4904098510742,120.064674377441,235.077362060547
269,71,59.7579956054688,0,36.7544898986816,67.3337173461914
290,70,9.95966625213623,0,34.3041915893555,244.527709960938
298,311,448.184967041016,430.220550537109,243.804794311523,453.616638183594
189,54,129.475662231445,0,684.858703613281,289.416870117188
438,114,46.9527130126953,49.0479469299316,142.117370605469,92.1408767700195
115,57,73.9860916137695,0,196.023956298828,257.521942138672
338,71,0,776.35888671875,633.402404785156,707.594665527344
351,126,136.589706420898,141.538360595703,140.892211914062,0
60,56,0,0,0,98.0473403930664
130,42,160.777465820312,19.6191787719727,131.091018676758,62.6085433959961
306,77,607.539611816406,107.905479431152,554.992797851562,152.386840820312
310,128,5.69123792648315,161.157531738281,145.792816162109,250.434173583984
178,58,24.1877613067627,0,0,265.790985107422
101,27,0,172.368499755859,0,209.088912963867
362,173,45.5299034118652,162.558898925781,134.766464233398,211.451507568359
173,59,187.810852050781,123.320549011230,159.269454956055,356.750579833984
93,89,0,133.130142211914,0,356.750579833984
272,40,81.1001358032227,0,0,0
396,107,0,632.017822265625,621.15087890625,751.302551269531
74,18,76.8317108154297,0,62.4826354980469,0
497,206,130.898468017578,117.715065002441,273.208374023438,192.550811767578
476,92,230.495132446289,898.278076171875,643.20361328125,852.893737792969
360,82,193.502090454102,249.443832397461,177.646713256836,290.59814453125
137,45,66.8720474243164,67.265754699707,110.263473510742,313.042724609375
186,80,211.998611450195,0,0,322.493072509766
184,73,0,162.558898925781,126.190422058105,405.18359375
130,114,263.219757080078,203.198623657227,171.520965576172,347.300231933594
104,96,194.924896240234,626.412353515625,643.20361328125,673.337158203125
513,129,113.824752807617,246.641098022461,17.1520957946777,330.762115478516
92,49,45.5299034118652,106.504112243652,222.977249145508,155.930709838867
